title,neighborhood,time_duration,bedrooms,bathrooms,size,price
فيلا للبيع في شارع عثمان بن سند النجدي ، حي الرمال ، الرياض,الرمال,21 days 00:00:00,3.0,3.0,312.0,1310000.0
فيلا للبيع في الرياض,الرمال,21 days 00:00:00,3.0,3.0,348.0,1400000.0
فيلا للبيع في شارع تاج الدين الزرعه الحنفي ، حي العوالي ، الرياض,نمار,60 days 20:00:00,5.0,5.0,450.0,1400000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,0 days 06:00:00,5.0,5.0,360.0,1900000.0
فيلا للبيع في شارع الطائف ، حي ظهرة لبن ، الرياض,لبن,4 days 00:00:00,4.70312813314618,5.0,375.0,1250000.0
فيلا للبيع في شارع محمد المقدمي ، حي النفل ، الرياض,النفل,3 days 00:00:00,5.0,5.0,500.0,1895102.561459796
فيلا للبيع في شارع علي البجادي ، الرياض,الرمال,7 days 00:00:00,5.0,5.0,288.0,1895102.561459796
فيلا للبيع في شارع يدمة ، الرياض,النرجس,0 days 04:00:00,3.0,4.0,225.0,1150000.0
فيلا للبيع في حي قرطبة ، الرياض,قرطبة,21 days 00:00:00,4.0,4.0,260.0,1300000.0
فيلا للبيع في حي عكاظ ، الرياض,عكاظ,30 days 10:00:00,5.0,5.0,325.0,950000.0
فيلا للبيع في شارع علي البجادي ، الرياض,الرمال,30 days 10:00:00,4.0,4.449167836374574,375.0,1170000.0
فيلا للبيع في الرياض,النرجس,6 days 00:00:00,5.0,5.0,480.0,2200000.0
فيلا للبيع في الرياض,العارض,3 days 00:00:00,4.70312813314618,5.0,330.0,1350000.0
فيلا للبيع في الرياض,العارض,21 days 00:00:00,5.0,5.0,200.0,1150000.0
فيلا للبيع في حي القادسية ، الرياض,القادسية,14 days 00:00:00,4.0,3.0,400.0,1200000.0
فيلا للبيع في شارع ابي بكر الصديق ، حي النرجس ، الرياض,العارض,0 days 01:00:00,4.0,5.0,362.0,1750000.0
فيلا للبيع في حي الملقا ، الرياض,الملقا,0 days 09:00:00,5.0,5.0,437.0,1895102.561459796
فيلا للبيع في الرياض,النرجس,60 days 20:00:00,6.0,5.0,300.0,1450000.0
فيلا للبيع في الرياض,النرجس,0 days 23:00:00,4.0,4.0,315.0,1700000.0
فيلا للبيع في حي طويق ، الرياض,طويق,30 days 10:00:00,4.0,5.0,350.0,1100000.0
فيلا للبيع في طريق عثمان بن عفان ، الرياض,النرجس,30 days 10:00:00,5.0,5.0,405.0,2150000.0
فيلا للبيع في الرياض,طويق,1 days 00:00:00,4.70312813314618,4.0,360.0,860000.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,طويق,60 days 20:00:00,4.70312813314618,5.0,450.0,1000000.0
فيلا للبيع في الرياض,طويق,1 days 00:00:00,4.70312813314618,4.0,360.0,850000.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,طويق,60 days 20:00:00,5.0,4.0,360.0,1170000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,30 days 10:00:00,4.0,5.0,500.0,2600000.0
فيلا للبيع في الرياض,طويق,60 days 20:00:00,4.0,5.0,375.0,950000.0
فيلا للبيع في شارع نهاوند ، حي العزيزية ، الرياض,العزيزية,30 days 10:00:00,5.0,3.0,360.0,1070000.0
فيلا للبيع في الرياض,العارض,30 days 10:00:00,5.0,4.0,357.0,1450000.0
فيلا للبيع في شارع النجوم ، حي الرمال ، الرياض,الرمال,30 days 10:00:00,4.0,4.0,387.0,1300000.0
فيلا للبيع في شارع احمد ابراهيم الغزاوي ، حي المعذر الشمالي ، الرياض,الشمالي,60 days 20:00:00,6.0,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع احمد الكوفي ، حي العزيزية ، الرياض,العزيزية,60 days 20:00:00,5.0,3.0,312.0,1020000.0
فيلا للبيع في شارع المليسان ، حي ظهرة لبن ، الرياض,لبن,30 days 10:00:00,5.0,4.0,475.6799679165831,2000000.0
فيلا للبيع في الرياض,الرمال,4 days 00:00:00,5.0,4.0,325.0,1150000.0
فيلا للبيع في شارع ممر البجادة ، حي العزيزية ، الرياض,العزيزية,60 days 20:00:00,4.70312813314618,4.0,450.0,1220000.0
فيلا للبيع في شارع وادي جيزان ، حي العزيزية ، الرياض,العزيزية,60 days 20:00:00,4.70312813314618,3.0,450.0,1250000.0
فيلا للبيع في حي القادسية ، الرياض,القادسية,30 days 10:00:00,4.0,5.0,384.0,1360000.0
فيلا للبيع في حي القادسية ، الرياض,القادسية,30 days 10:00:00,5.0,5.0,460.0,1800000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,30 days 10:00:00,5.0,4.0,400.0,1060000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,14 days 00:00:00,5.0,4.0,375.0,1230000.0
فيلا للبيع في شارع ابي يوسف الحراني ، حي الربوة ، الرياض,الربوة,6 days 00:00:00,4.0,3.0,416.0,1500000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,30 days 10:00:00,5.0,4.0,450.0,1000000.0
فيلا للبيع في شارع قصرة الحجر ، حي المروة ، الرياض,المروة,14 days 00:00:00,5.0,5.0,660.0,1200000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,7 days 00:00:00,4.0,3.0,500.0,2500000.0
فيلا للبيع في حي العوالي ، الرياض,نمار,2 days 00:00:00,3.0,5.0,360.0,1250000.0
فيلا للبيع في شارع ابي بكر الصديق ، حي النرجس ، الرياض,النرجس,0 days 08:00:00,4.0,5.0,270.0,1250000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,7 days 00:00:00,4.0,4.449167836374574,288.0,1590000.0
فيلا للبيع في الرياض,طويق,30 days 10:00:00,4.70312813314618,4.0,300.0,900000.0
فيلا للبيع في شارع وادي ماوان ، حي الدار البيضاء ، الرياض,البيضاء,60 days 20:00:00,4.70312813314618,4.449167836374574,429.0,1250000.0
فيلا للبيع في شارع وادي الرشا ، حي ديراب ، الرياض,ديراب,30 days 10:00:00,5.0,4.0,375.0,870000.0
فيلا للبيع في الرياض,المونسية,5 days 00:00:00,4.0,4.0,360.0,1430000.0
فيلا للبيع في شارع محمد البرقي ، حي المونسية ، الرياض,المونسية,4 days 00:00:00,4.0,4.0,348.0,1465000.0
فيلا للبيع في الرياض,الرمال,60 days 20:00:00,4.0,4.0,429.0,1480000.0
فيلا للبيع في حي المعيزيلة ، الرياض,القادسية,60 days 20:00:00,5.0,4.0,371.0,1350000.0
فيلا للبيع في حي الفيحاء ، الرياض,الفيحاء,3 days 00:00:00,3.0,4.0,475.6799679165831,2000000.0
فيلا للبيع في شارع عبدالله المويس ، حي الرمال ، الرياض,الرمال,4 days 00:00:00,5.0,4.0,241.0,990000.0
فيلا للبيع في الرياض,طويق,3 days 00:00:00,5.0,5.0,375.0,1180000.0
فيلا للبيع في شارع الصدق ، حي العوالي ، الرياض,نمار,60 days 20:00:00,5.0,4.0,450.0,1700000.0
فيلا للبيع في شارع الطائف ، الرياض,لبن,60 days 20:00:00,4.70312813314618,4.0,250.0,950000.0
فيلا للبيع في الرياض,طويق,0 days 03:00:00,4.0,4.0,270.0,1050000.0
فيلا للبيع في شارع سليمان بن عبدالملك بن مروان ، الرياض,طويق,0 days 07:00:00,5.0,5.0,375.0,1150000.0
فيلا للبيع في الرياض,الرمال,30 days 10:00:00,4.0,4.0,230.0,1895102.561459796
فيلا للبيع في شارع عمرو بن بياضة ، حي غرناطة ، الرياض,غرناطة,0 days 07:00:00,5.0,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في الرياض,طويق,21 days 00:00:00,5.0,5.0,360.0,1150000.0
فيلا للبيع في شارع عبدالله بن العاص ، الرياض,العارض,30 days 10:00:00,4.0,5.0,305.0,1350000.0
فيلا للبيع في حي طويق ، الرياض,طويق,0 days 07:00:00,5.0,5.0,200.0,800000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,0 days 07:00:00,5.0,5.0,360.0,1150000.0
فيلا للبيع في شارع اللخمي ، حي الحزم ، الرياض,الحزم,5 days 00:00:00,5.0,5.0,250.0,820000.0
فيلا للبيع في شارع وادي العمارية ، حي أم الحمام الغربي ، الرياض,الغربي,14 days 00:00:00,6.0,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي الملقا ، الرياض,الملقا,30 days 10:00:00,5.0,5.0,502.0,1895102.561459796
فيلا للبيع في طريق الامام سعود بن فيصل ، حي حطين ، الرياض,حطين,6 days 00:00:00,4.0,4.0,455.0,2500000.0
فيلا للبيع في حي المونسية ، الرياض,المونسية,60 days 20:00:00,5.0,4.0,360.0,1550000.0
فيلا للبيع في حي أحد ، الرياض,أحد,3 days 00:00:00,3.0,4.0,345.0,800000.0
فيلا للبيع في حي المونسية ، الرياض,المونسية,60 days 20:00:00,4.0,5.0,360.0,1470000.0
فيلا للبيع في المملكة العربية السعودية,المهدية,60 days 20:00:00,5.0,4.0,450.0,950000.0
فيلا للبيع في الرياض,المهدية,2 days 00:00:00,5.0,5.0,300.0,1120000.0
فيلا للبيع في حي حطين ، الرياض,حطين,0 days 09:00:00,4.0,5.0,455.0,2500000.0
فيلا للبيع في الرياض,طويق,7 days 00:00:00,4.0,4.0,300.0,980000.0
فيلا للبيع في شارع عبدالرزق بليله ، حي العوالي ، الرياض,نمار,7 days 00:00:00,5.0,5.0,360.0,1250000.0
فيلا للبيع في حي ديراب ، الرياض,ديراب,7 days 00:00:00,5.0,5.0,250.0,800000.0
فيلا للبيع في الرياض,المهدية,2 days 00:00:00,5.0,4.0,250.0,970000.0
فيلا للبيع في حي العوالي ، الرياض,نمار,30 days 10:00:00,5.0,5.0,360.0,1230000.0
فيلا للبيع في المملكة العربية السعودية,طويق,7 days 00:00:00,5.0,5.0,450.0,1430000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,0 days 05:00:00,4.0,4.0,555.0,1895102.561459796
فيلا للبيع في شارع عبدالرزق بليله ، حي العوالي ، الرياض,نمار,7 days 00:00:00,5.0,3.0,270.0,1050000.0
فيلا للبيع في شارع صالح الحريري الأفندي ، حي العوالي ، الرياض,نمار,30 days 10:00:00,5.0,5.0,260.0,870000.0
فيلا للبيع في حي الرمال ، الرياض,الرمال,2 days 00:00:00,5.0,3.0,480.0,1400000.0
فيلا للبيع في شارع رقم 229 ، الرياض,النرجس,21 days 00:00:00,3.0,5.0,480.0,1800000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,2 days 00:00:00,5.0,5.0,420.0,1300000.0
فيلا للبيع في الرياض,المهدية,7 days 00:00:00,4.0,5.0,420.0,940000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,0 days 09:00:00,4.0,5.0,330.0,1700000.0
فيلا للبيع في الرياض,طويق,21 days 00:00:00,5.0,5.0,300.0,930000.0
فيلا للبيع في الرياض,طويق,7 days 00:00:00,5.0,5.0,300.0,950000.0
فيلا للبيع في الرياض,طويق,7 days 00:00:00,4.70312813314618,5.0,363.0,1150000.0
فيلا للبيع في شارع الشهباء ، حي المنار ، الرياض,المنار,7 days 00:00:00,5.0,3.0,450.0,1550000.0
فيلا للبيع في المملكة العربية السعودية,المونسية,2 days 00:00:00,6.0,5.0,300.0,1300000.0
فيلا للبيع في شارع عبدالكافي الشامي ، حي السلام ، الرياض,السلام,7 days 00:00:00,5.0,3.0,500.0,1000000.0
فيلا للبيع في الرياض,الجنادرية,60 days 20:00:00,6.0,3.0,300.0,950000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,30 days 10:00:00,4.70312813314618,4.0,250.0,880000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,30 days 10:00:00,5.0,5.0,246.0,850000.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,طويق,30 days 10:00:00,4.0,4.0,540.0,990000.0
فيلا للبيع في شارع عبدالرحمن الداخل ، الرياض,طويق,0 days 07:00:00,5.0,5.0,450.0,1400000.0
فيلا للبيع في حي الخليج ، الرياض,المعيزلة,0 days 22:00:00,4.0,4.0,360.0,1400000.0
فيلا للبيع في حي الخليج ، الرياض,الخليج,0 days 22:00:00,4.0,4.0,390.0,1350000.0
فيلا للبيع في شارع صالح بن علي سروجي ، حي السعادة ، الرياض,السعادة,6 days 00:00:00,5.0,4.0,464.0,1350000.0
فيلا للبيع في شارع الشيخ جابر الاحمد الصباح ، حي الخليج ، الرياض,الخليج,0 days 22:00:00,4.0,4.0,405.0,1600000.0
فيلا للبيع في المملكة العربية السعودية,طويق,60 days 20:00:00,5.0,3.0,375.0,1000000.0
فيلا للبيع في شارع السماكية ، حي بدر ، الرياض,بدر,30 days 10:00:00,5.0,5.0,348.0,900000.0
فيلا للبيع في شارع محمد بن الربيع ، حي اشبيلية ، الرياض,اشبيلية,7 days 00:00:00,5.0,5.0,412.0,1400000.0
فيلا للبيع في شارع عبدالله بن قيس ، حي اشبيلية ، الرياض,اشبيلية,4 days 00:00:00,5.0,5.0,625.0,2400000.0
فيلا للبيع في شارع الذهبي ، الرياض,طويق,60 days 20:00:00,5.0,5.0,350.0,970000.0
فيلا للبيع في حي القادسية ، الرياض,القادسية,3 days 00:00:00,4.0,3.0,384.0,1500000.0
فيلا للبيع في حي القادسية ، الرياض,القادسية,4 days 00:00:00,6.0,3.0,360.0,1400000.0
فيلا للبيع في حي خشم العان ، الرياض,العان,60 days 20:00:00,4.70312813314618,4.449167836374574,600.0,800000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,0 days 21:00:00,5.0,5.0,360.0,2100000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,30 days 10:00:00,5.0,5.0,300.0,930000.0
فيلا للبيع في حي عرقة ، الرياض,عرقة,30 days 10:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في الرياض,الياسمين,60 days 20:00:00,4.0,4.0,324.0,1750000.0
فيلا للبيع في الرياض,المهدية,7 days 00:00:00,5.0,5.0,270.0,1100000.0
فيلا للبيع في الرياض,لبن,7 days 00:00:00,4.70312813314618,5.0,450.0,1500000.0
فيلا للبيع في شارع الاشعاب ، الرياض,الملقا,30 days 10:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
